target,forecast_date,target_end_date,type,quantile,location,value
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,33,75.32902243949621
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,34,296.2231876027906
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,35,135.43956345778244
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,36,831.5031324767768
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,37,233.40714263916016
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,38,24.79285717010498
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,40,119.00428861864927
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,41,81.24725568154827
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,42,801.4650423296629
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,44,56.428573757029056
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,45,151.83428955078125
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,46,30.11504655978125
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,47,407.9506054331238
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,48,448.60088539123535
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,49,52.64959074388025
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,50,19.08571434020996
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,51,447.97667535468935
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,53,119.10691339540575
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,54,101.28571319580078
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,55,280.46754316850144
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.65,56,20.285715103149414
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,60,0.0
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,66,1.5272108713785808
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,69,6.397959232330322
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,72,62.99604479984866
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,78,16.85714340209961
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,01,128.95016681583851
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,02,14.942177936332882
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,04,434.0816345214844
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,05,165.8978378769371
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,06,520.0612269810268
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,08,243.78469543457032
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,09,145.97539737772206
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,10,57.071428298950195
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,11,30.85714340209961
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,12,276.9449816690758
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,13,395.8407966067392
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,15,64.25894954090472
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,16,43.85714340209961
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,17,496.57142639160156
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,18,333.3809509277344
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,19,116.51880063353993
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,20,76.12831046090771
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,21,163.07142639160156
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,22,83.88255310058594
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,23,54.785715103149414
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,25,405.6236439912135
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,26,650.28272561466
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,27,230.0812825718973
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,28,91.3312200071911
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,29,244.30952393061793
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,30,25.615554617425417
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,31,46.959183829171316
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,32,82.85713958740234
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,33,75.63389227335126
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,34,297.6735448760814
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,35,136.47618916829427
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,36,835.4253880808808
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,37,237.29827411358173
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,38,26.844898223876953
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,40,119.395556866377
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,41,84.8461658351589
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,42,828.7626646369188
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,44,57.421430569607764
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,45,153.15238444010416
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,46,31.15364372052044
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,47,433.73268690891564
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,48,468.6666742960612
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,49,57.05714322044514
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,50,20.714284896850586
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,51,468.17775012854366
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,53,124.40288711130415
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,54,105.16122490516864
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,55,296.17006429036456
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.7,56,21.050105312489904
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,60,0.0
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,66,1.5714285373687744
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,69,7.0
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,72,63.16356397075648
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,78,16.85714340209961
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,01,141.2460322304396
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,02,15.58503481806838
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,04,441.6428527832031
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,05,167.7403106689453
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,06,533.8351769080529
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,08,245.17391105320144
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,09,153.1895214984961
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,10,63.0
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,11,33.42856979370117
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,12,296.789278332144
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,13,437.1464717431615
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,15,73.97768245427869
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,16,46.591835021972656
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,17,532.4285888671875
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,18,351.61903889973956
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,19,119.04533552968633
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,20,78.99618029817596
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,21,171.40816606794084
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,22,90.05196777839042
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,23,58.42856979370117
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,25,442.5510111618787
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,26,651.1836789449056
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,27,234.1819035300555
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,28,92.28571319580078
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,29,253.85714721679688
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,30,26.14285659790039
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,31,50.64285659790039
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,32,86.6666653951009
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,33,80.4945082095915
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,34,314.82415771484375
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,35,141.06428745814733
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,36,863.2629382643976
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,37,243.4285675048828
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,38,28.285715103149414
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,40,127.28571319580078
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,41,87.80954342801124
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,42,831.5884562779919
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,44,60.37229414109606
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,45,154.7142791748047
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,46,33.209494878733054
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,47,440.9229933694954
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,48,491.6479717436291
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,49,60.429837463687804
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,50,22.314284896850587
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,51,469.1719264654582
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,53,137.3809560139974
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,54,111.47742154169828
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,55,300.0612269810268
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.75,56,22.16614375646168
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,60,0.0
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,66,1.6285714149475097
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,69,7.687074865613665
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,72,63.74481717923256
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,78,16.85714340209961
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,01,157.7948015536
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,02,17.004535476095043
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,04,442.24999237060547
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,05,173.14286041259766
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,06,544.6231994628906
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,08,248.6190439860026
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,09,163.77343095857455
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,10,71.07142639160156
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,11,43.14285659790039
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,12,311.04695124822587
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,13,468.46939141345604
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,15,75.41404761437137
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,16,50.244899160323314
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,17,567.0285888671875
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,18,368.5357208251953
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,19,119.95238637167495
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,20,86.34921131434385
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,21,178.6142791748047
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,22,109.01134866957243
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,23,63.0476188659668
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,25,492.19728597005206
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,26,651.9999987284342
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,27,243.34783836035058
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,28,94.31746693767815
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,29,260.1071434020996
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,30,27.89560630294727
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,31,53.507935418023
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,32,101.71428680419922
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,33,83.28937072821965
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,34,342.9120632298291
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,35,155.35714467366537
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,36,920.9988214982674
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,37,245.19824872698103
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,38,28.93571424484253
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,40,134.2857208251953
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,41,97.72452194837388
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,42,834.0675063676593
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,44,63.08889120218475
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,45,160.8095245361328
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,46,33.985699645004125
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,47,442.2524987678514
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,48,492.8571472167969
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,49,61.408163452148436
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,50,23.14285659790039
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,51,493.05442301432294
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,53,153.0
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,54,122.76224197988263
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,55,303.28570556640625
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.8,56,23.285715103149414
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,60,0.0
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,66,1.7142857313156128
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,69,8.044838832417204
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,72,65.43996398183914
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,78,17.058823753805722
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,01,165.66666158040366
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,02,17.935374627578614
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,04,463.05611419677734
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,05,186.92857360839844
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,06,589.14287109375
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,08,274.28570556640625
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,09,166.32967162918067
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,10,74.03296485314003
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,11,310.63636641068894
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,12,319.41068653482944
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,13,511.7142868041992
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,15,84.81635253284392
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,16,50.684873917523554
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,17,598.9107208251953
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,18,383.2857208251953
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,19,134.58730585006998
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,20,96.95242890855297
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,21,180.9591794695173
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,22,122.60930922819658
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,23,64.40476481119792
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,25,570.7894704718339
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,26,657.4196357727051
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,27,264.35359202791005
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,28,99.01158771280424
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,29,265.3714294433594
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,30,32.78336369257886
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,31,55.64285850524902
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,32,116.1714256286621
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,33,89.91428288049065
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,34,395.46938513039345
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,35,161.9285659790039
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,36,957.065565708559
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,37,253.12245396205358
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,38,29.97142810821533
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,40,147.64285532633463
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,41,108.5918402120471
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,42,911.566833461076
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,44,65.27718705033945
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,45,165.57142639160156
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,46,37.148214570309676
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,47,463.4471431756392
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,48,495.07428588867185
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,49,64.3968276977539
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,50,24.061222621372767
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,51,511.9591849190848
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,53,166.0
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,54,126.81512630687041
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,55,320.28570556640625
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.85,56,25.0237223985993
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,60,0.0
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,66,1.7857142686843872
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,69,8.20598012119165
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,72,67.13511078444571
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,78,17.394957673315908
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,01,283.10857543945315
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,02,22.819730311020976
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,04,492.8571472167969
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,05,189.19048055013022
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,06,654.6581573486328
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,08,305.53060477120533
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,09,170.0399626353757
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,10,74.71428298950195
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,11,321.64069065903175
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,12,361.9093871372087
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,13,608.7476135253906
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,15,107.05576074249824
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,16,53.523810068766274
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,17,652.448974609375
2 wk ahead inc death,2022-01-02,2022-01-15,quantile,0.9,18,430.42857360839844
